x,p
73.7396,10652.3
73.7691,10649.7
73.7986,10647.2
73.8282,10644.6
73.8577,10642
73.8872,10639.6
73.9167,10637.2
73.9463,10634.8
73.9758,10632.4
74.0053,10630.1
74.0348,10627.8
74.0644,10625.8
74.0939,10623.8
74.1234,10621.9
74.1529,10619.9
74.1824,10618
74.212,10616.3
74.2415,10614.8
74.271,10613.2
74.3005,10611.6
74.3301,10610.1
74.3596,10608.6
74.3891,10607
74.4186,10605.5
74.4482,10604
74.4777,10602.5
74.5072,10600.9
74.5367,10599.1
74.5662,10597.4
74.5958,10595.6
74.6253,10593.9
74.6548,10592
74.6843,10589.9
74.7139,10587.8
74.7434,10585.7
74.7729,10583.6
74.8024,10581.4
74.832,10579.3
74.8615,10577.1
74.891,10575
74.9205,10572.8
74.95,10572.7
74.9796,10570.8
75.0091,10570.8
75.0386,10570.8
75.0681,10570.8
75.0977,10571
75.1272,10576.2
75.1567,10582.5
75.1862,10588.7
75.2158,10594.9
75.2453,10601.1
75.2748,10610.8
75.3043,10622.2
75.3338,10633.6
75.3634,10645
75.3929,10656.1
75.4224,10665.4
75.4519,10673.1
75.4815,10680.9
75.511,10688.6
75.5405,10696.1
75.57,10700.9
75.5995,10700.9
75.6291,10700.8
75.6586,10700.8
75.6881,10700.8
75.7176,10700
75.7472,10696
75.7767,10691.9
75.8062,10687.9
75.8357,10683.9
75.8653,10680
75.8948,10675.7
75.9243,10671.4
75.9538,10667.2
75.9833,10662.9
76.0129,10658.8
76.0424,10655.7
76.0719,10652.7
76.1014,10649.7
76.131,10646.7
76.1605,10643.8
76.19,10641.5
76.2195,10639.3
76.2491,10637.2
76.2786,10635.1
76.3081,10633
76.3376,10631.1
76.3671,10629.3
76.3967,10627.5
76.4262,10625.7
76.4557,10623.9
76.4852,10622.3
76.5148,10620.7
76.5443,10619.1
76.5738,10617.5
76.6033,10615.9
76.6329,10614.5
76.6624,10613.2
76.6919,10612
76.7214,10610.8
76.7509,10609.6
76.7805,10608.5
76.81,10608.1
76.8395,10607.8
76.869,10607.4
76.8986,10607.1
76.9281,10606.8
76.9576,10608
76.9871,10609.4
77.0167,10610.9
77.0462,10612.3
77.0757,10613.7
77.1052,10616.9
77.1347,10620.7
77.1643,10624.6
77.1938,10628.5
77.2233,10632.3
77.2528,10636.9
77.2824,10642.1
77.3119,10647.4
77.3414,10652.7
77.3709,10657.9
77.4005,10662.8
77.43,10667.3
77.4595,10671.8
77.489,10676.2
77.5185,10680.7
77.5481,10684.5
77.5776,10686
77.6071,10687.5
77.6366,10688.9
77.6662,10690.4
77.6957,10691.7
77.7252,10690.5
77.7547,10689.3
77.7842,10688.1
77.8138,10686.9
77.8433,10685.7
77.8728,10683.1
77.9023,10680.4
77.9319,10677.7
77.9614,10674.9
77.9909,10672.2
78.0204,10669.6
78.05,10667
78.0795,10664.4
78.109,10661.8
78.1385,10659.3
78.168,10657.3
78.1976,10655.9
78.2271,10654.4
78.2566,10653
78.2861,10651.6
78.3157,10650.3
78.3452,10649.2
78.3747,10648
78.4042,10646.9
78.4338,10645.8
78.4633,10645.1
78.4928,10645.3
78.5223,10645.5
78.5518,10645.7
78.5814,10646
78.6109,10646.3
78.6404,10647.9
78.6699,10649.5
78.6995,10651.1
78.729,10652.7
78.7585,10654.3
78.788,10656.6
78.8176,10658.9
78.8471,10661.2
78.8766,10663.6
78.9061,10665.8
78.9356,10668.5
78.9652,10671.4
78.9947,10674.3
79.0242,10677.2
79.0537,10679.9
79.0833,10682
79.1128,10683.5
79.1423,10685
79.1718,10686.5
79.2014,10688
79.2309,10688.7
79.2604,10688.3
79.2899,10688
79.3194,10687.6
79.349,10687.3
79.3785,10686.8
79.408,10686
79.4375,10685.2
79.4671,10684.4
79.4966,10683.6
79.5261,10682.7
79.5556,10681.5
79.5851,10680.3
79.6147,10679.1
79.6442,10677.9
79.6737,10676.8
79.7032,10675.8
79.7328,10674.9
79.7623,10674
79.7918,10673.1
79.8213,10672.2
79.8509,10671.8
79.8804,10671.4
79.9099,10671.1
79.9394,10670.7
79.9689,10670.4
79.9985,10670
80.028,10669.6
80.0575,10669.2
80.087,10668.8
80.1166,10668.3
80.1461,10668
80.1756,10667.7
80.2051,10667.5
80.2347,10667.2
80.2642,10667
80.2937,10666.8
80.3232,10666.9
80.3527,10667
80.3823,10667
80.4118,10667.1
80.4413,10667.2
80.4708,10667.3
80.5004,10667.5
80.5299,10667.7
80.5594,10667.8
80.5889,10668
80.6185,10668.2
80.648,10668.4
80.6775,10668.6
80.707,10668.8
80.7365,10669
80.7661,10669.2
80.7956,10669.3
80.8251,10669.4
80.8546,10669.6
80.8842,10669.7
80.9137,10669.8
80.9432,10669.9
80.9727,10669.9
81.0023,10670
81.0318,10670
81.0613,10670.1
81.0908,10670
81.1203,10670
81.1499,10670
81.1794,10670
81.2089,10669.9
81.2384,10669.8
81.268,10669.7
81.2975,10669.6
81.327,10669.5
81.3565,10669.4
81.386,10669.2
81.4156,10669
81.4451,10668.9
81.4746,10668.7
81.5041,10668.5
81.5337,10668.2
81.5632,10667.8
81.5927,10667.5
81.6222,10667.1
81.6518,10666.7
81.6813,10666.4
81.7108,10666.1
81.7403,10665.8
81.7698,10665.4
81.7994,10665.1
81.8289,10664.9
81.8584,10664.8
81.8879,10664.7
81.9175,10664.6
81.947,10664.5
81.9765,10664.4
82.006,10664.4
82.0356,10664.4
82.0651,10664.3
82.0946,10664.3
82.1241,10664.3
82.1536,10664.5
82.1832,10664.6
82.2127,10664.7
82.2422,10664.8
82.2717,10664.9
82.3013,10665.2
82.3308,10665.5
82.3603,10665.8
82.3898,10666.1
82.4194,10666.1
82.4489,10667
82.4784,10667.6
82.5079,10668.2
82.5374,10668.8
82.567,10669.4
82.5965,10669.9
82.626,10670.5
82.6555,10671
82.6851,10671.5
82.7146,10672.1
82.7441,10672.4
82.7736,10672.7
82.8032,10672.9
82.8327,10673.2
82.8622,10673.5
82.8917,10673.7
82.9212,10674
82.9508,10674.3
82.9803,10674.6
83.0098,10674.9
83.0393,10675.2
83.0689,10675.4
83.0984,10675.6
83.1279,10675.8
83.1574,10676
83.1869,10676.1
83.2165,10676.2
83.246,10676.3
83.2755,10676.4
83.305,10676.5
83.3346,10676.4
83.3641,10676.6
83.3936,10676.7
83.4231,10676.8
83.4527,10676.9
83.4822,10676.9
83.5117,10676.9
83.5412,10677
83.5707,10677
83.6003,10677
83.6298,10677
83.6593,10677
83.6888,10677
83.7184,10676.9
83.7479,10676.9
83.7774,10676.8
83.8069,10676.8
83.8365,10676.7
83.866,10676.7
83.8955,10676.6
83.925,10676.5
83.9545,10676.4
83.9841,10676.3
84.0136,10676.2
84.0431,10676.1
84.0726,10676
84.1022,10675.8
84.1317,10675.6
84.1612,10675.5
84.1907,10675.3
84.2203,10675.1
84.2498,10674.9
84.2793,10674.6
84.3088,10674.3
84.3383,10674.1
84.3679,10673.8
84.3974,10673.5
84.4269,10673.2
84.4564,10672.9
84.486,10672.5
84.5155,10672.2
84.545,10671.9
84.5745,10671.6
84.6041,10671.3
84.6336,10671
84.6631,10670.7
84.6926,10670.3
84.7221,10670.1
84.7517,10670
84.7812,10669.8
84.8107,10669.7
84.8402,10669.5
84.8698,10669.5
84.8993,10669.5
84.9288,10669.6
84.9583,10669.7
84.9878,10669.8
85.0174,10669.9
85.0469,10670.1
85.0764,10670.4
85.1059,10670.7
85.1355,10671.1
85.165,10671.4
85.1945,10671.7
85.224,10672.1
85.2536,10672.6
85.2831,10673
85.3126,10673.5
85.3421,10674
85.3716,10674.4
85.4012,10674.9
85.4307,10675.4
85.4602,10675.9
85.4897,10676.4
85.5193,10676.9
85.5488,10677.4
85.5783,10677.9
85.6078,10678.4
85.6374,10678.9
85.6669,10679.3
85.6964,10679.8
85.7259,10680.2
85.7554,10680.7
85.785,10680.2
85.8145,10681.5
85.844,10681.8
85.8735,10682.2
85.9031,10682.5
85.9326,10682.8
85.9621,10683.2
85.9916,10682.7
86.0212,10683.6
86.0507,10683.8
86.0802,10683.9
86.1097,10684.1
86.1392,10684.2
86.1688,10684.4
86.1983,10684.5
86.2278,10684.5
86.2573,10684.5
86.2869,10684.4
86.3164,10684.4
86.3459,10684.4
86.3754,10684.3
86.405,10684.3
86.4345,10684.2
86.464,10684
86.4935,10683.9
86.523,10683.7
86.5526,10683.5
86.5821,10683.4
86.6116,10683.2
86.6411,10683
86.6707,10682.8
86.7002,10682.6
86.7297,10682.3
86.7592,10682.1
86.7887,10681.9
86.8183,10681.6
86.8478,10681.4
86.8773,10681.1
86.9068,10680.9
86.9364,10680.6
86.9659,10680.4
86.9954,10680.1
87.0249,10679.8
87.0545,10679.6
87.084,10679.3
87.1135,10679.1
87.143,10678.8
87.1725,10678.5
87.2021,10678.3
87.2316,10678.1
87.2611,10677.8
87.2906,10677.6
87.3202,10677.4
87.3497,10677.1
87.3792,10676.9
87.4087,10676.7
87.4383,10676.5
87.4678,10676.3
87.4973,10676.1
87.5268,10675.9
87.5563,10675.8
87.5859,10675.6
87.6154,10675.4
87.6449,10675.3
87.6744,10675.1
87.704,10674.9
87.7335,10674.9
87.763,10674.8
87.7925,10674.7
87.8221,10674.6
87.8516,10674.5
87.8811,10674.5
87.9106,10674.4
87.9401,10674.3
87.9697,10674.3
87.9992,10674.2
88.0287,10674.2
88.0582,10674.2
88.0878,10674.3
88.1173,10674.3
88.1468,10674.3
88.1763,10674.3
88.2059,10674.3
88.2354,10674.4
88.2649,10674.4
88.2944,10674.4
88.3239,10674.5
88.3535,10674.6
88.383,10674.6
88.4125,10674.7
88.442,10674.8
88.4716,10674.9
88.5011,10674.9
88.5306,10675
88.5601,10675.1
88.5896,10675.2
88.6192,10675.2
88.6487,10675.3
88.6782,10675.4
88.7077,10675.5
88.7373,10675.5
88.7668,10675.6
88.7963,10675.7
88.8258,10675.7
88.8554,10675.8
88.8849,10675.9
88.9144,10676
88.9439,10676
88.9734,10676.1
89.003,10676.1
89.0325,10676.2
89.062,10676.2
89.0915,10676.2
89.1211,10676.3
89.1506,10676.3
89.1801,10676.4
89.2096,10676.4
89.2392,10676.5
89.2687,10676.5
89.2982,10676.5
89.3277,10676.6
89.3572,10676.6
89.3868,10676.6
89.4163,10676.7
89.4458,10676.7
89.4753,10676.7
89.5049,10676.8
89.5344,10676.8
89.5639,10676.8
89.5934,10676.8
89.623,10676.9
89.6525,10676.9
89.682,10676.9
89.7115,10676.9
89.741,10677
89.7706,10677
89.8001,10677
89.8296,10677.1
89.8591,10677.1
89.8887,10677.1
89.9182,10677.1
89.9477,10677.2
89.9772,10677.2
90.0068,10677.2
90.0363,10677.3
90.0658,10677.4
90.0953,10677.5
90.1248,10677.6
90.1544,10677.6
90.1839,10677.7
90.2134,10677.8
90.2429,10677.9
90.2725,10678
90.302,10678
90.3315,10678.1
90.361,10678.2
90.3905,10678.3
90.4201,10678.3
90.4496,10678.4
90.4791,10678.4
90.5086,10678.5
90.5382,10678.5
90.5677,10678.6
90.5972,10678.7
90.6267,10678.7
90.6563,10678.8
90.6858,10678.8
90.7153,10678.9
90.7448,10678.9
90.7743,10679
90.8039,10679
90.8334,10679
90.8629,10679
90.8924,10678.9
90.922,10678.9
90.9515,10678.9
90.981,10678.9
91.0105,10678.9
91.0401,10678.8
91.0696,10678.8
91.0991,10678.8
91.1286,10678.8
91.1581,10678.8
91.1877,10678.7
91.2172,10678.7
91.2467,10678.7
91.2762,10678.6
91.3058,10678.5
91.3353,10678.5
91.3648,10678.4
91.3943,10678.3
91.4239,10678.3
91.4534,10678.2
91.4829,10678.2
91.5124,10678.1
91.5419,10678
91.5715,10678
91.601,10677.9
91.6305,10677.9
91.66,10677.8
91.6896,10677.7
91.7191,10677.7
91.7486,10677.6
91.7781,10677.6
91.8077,10677.5
91.8372,10677.5
91.8667,10677.4
91.8962,10677.4
91.9257,10677.3
91.9553,10677.2
91.9848,10677.2
92.0143,10677.1
92.0438,10677.1
92.0734,10677
92.1029,10677
92.1324,10677
92.1619,10677
92.1914,10677
92.221,10677
92.2505,10677
92.28,10677
92.3095,10677
92.3391,10677
92.3686,10676.9
92.3981,10676.9
92.4276,10676.9
92.4572,10676.9
92.4867,10676.9
92.5162,10676.9
92.5457,10676.9
92.5752,10676.9
92.6048,10676.9
92.6343,10676.9
92.6638,10677
92.6933,10677
92.7229,10677
92.7524,10677
92.7819,10677
92.8114,10677
92.841,10677
92.8705,10677
92.9,10677
92.9295,10677
92.959,10677
92.9886,10677.1
93.0181,10677.1
93.0476,10677.1
93.0771,10677.1
93.1067,10677.1
93.1362,10677.1
93.1657,10677.2
93.1952,10677.2
93.2248,10677.2
93.2543,10677.2
93.2838,10677.2
93.3133,10677.3
93.3428,10677.3
93.3724,10677.3
93.4019,10677.3
93.4314,10677.3
93.4609,10677.4
93.4905,10677.4
93.52,10677.4
93.5495,10677.4
93.579,10677.4
93.6086,10677.5
93.6381,10677.5
93.6676,10677.5
93.6971,10677.6
93.7266,10677.6
93.7562,10677.6
93.7857,10677.7
93.8152,10677.7
93.8447,10677.7
93.8743,10677.8
93.9038,10677.8
93.9333,10677.8
93.9628,10677.9
93.9923,10677.9
94.0219,10677.9
94.0514,10678
94.0809,10678
94.1104,10678
94.14,10678.1
94.1695,10678.1
94.199,10678.2
94.2285,10678.2
94.2581,10678.3
94.2876,10678.3
94.3171,10678.3
94.3466,10678.4
94.3761,10678.4
94.4057,10678.5
94.4352,10678.5
94.4647,10678.6
94.4942,10678.6
94.5238,10678.7
94.5533,10678.7
94.5828,10678.8
94.6123,10678.8
94.6419,10678.9
94.6714,10678.9
94.7009,10678.9
94.7304,10679
94.7599,10679.1
94.7895,10679.1
94.819,10679.2
94.8485,10679.2
94.878,10679.3
94.9076,10679.3
94.9371,10679.4
94.9666,10679.5
94.9961,10679.5
95.0257,10679.6
95.0552,10679.6
95.0847,10679.7
95.1142,10679.7
95.1437,10679.8
95.1733,10679.9
95.2028,10679.9
95.2323,10680
95.2618,10680
95.2914,10680.1
95.3209,10680.1
95.3504,10680.1
95.3799,10680.1
95.4095,10680.2
95.439,10680.2
95.4685,10680.2
95.498,10680.2
95.5275,10680.2
95.5571,10680.3
95.5866,10680.3
95.6161,10680.3
95.6456,10680.3
95.6752,10680.4
95.7047,10680.4
95.7342,10680.4
95.7637,10680.4
95.7932,10680.5
95.8228,10680.5
95.8523,10680.5
95.8818,10680.5
